TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"3612155","YuGiOh","Legendary Collection Kaiba","The King of D. - LC06-EN002","","LC06-EN002","Ultra Rare","Near Mint Limited","0.21","0.15","1.3200","0.0100","0","0","0.2300",""
"3612225","YuGiOh","Legendary Collection Kaiba","The White Stone of Ancients","","LCKC-EN011","Secret Rare","Near Mint 1st Edition","1.58","","2.0200","0.7100","1","0","1.3900",""
"7090836","YuGiOh","Legendary Collection: 25th Anniversary Edition","Obelisk the Tormentor (25th Anniversary Edition)","","LC01-EN001","Ultra Rare","Lightly Played Limited","0.53","","1.9900","0.6800","0","0","0.4100",""
"3239538","YuGiOh","Legendary Decks II","Blue-Eyes White Dragon (Version 2)","","LDK2-ENK01","Common","Moderately Played 1st Edition","5.49","","7.0000","7.0000","0","0","6.3300",""
"3239378","YuGiOh","Legendary Decks II","Dark Magician","","LDK2-ENY10","Common","Moderately Played 1st Edition","1.09","","3.7400","2.4300","0","0","0.7800",""
"3239947","YuGiOh","Legendary Decks II","Red-Eyes Flare Metal Dragon","","LDK2-ENJ41","Ultra Rare","Lightly Played 1st Edition","0.70","","1.8100","0.5000","0","0","0.7500",""
"3239331","YuGiOh","Legendary Decks II","The Legendary Exodia Incarnate","","LDK2-ENY01","Ultra Rare","Near Mint 1st Edition","0.75","1.99","1.8000","0.4900","0","0","0.8400",""
"3239557","YuGiOh","Legendary Decks II","The White Stone of Ancients","","LDK2-ENK05","Common","Lightly Played 1st Edition","0.10","","1.4100","0.1000","1","0","0.1500",""
"4949458","YuGiOh","Legendary Decks II","Token: Joey","","LDK2-ENT03","Ultra Rare","Moderately Played Limited","0.49","","1.6600","0.3500","0","0","0.4100",""
"4695558","YuGiOh","Legendary Decks II","Token: Kaiba","","LDK2-ENT02","Ultra Rare","Moderately Played Limited","0.48","","1.7100","0.4000","0","0","0.3500",""
"7808322","YuGiOh","Legendary Decks II (2020 Reprint)","Blue-Eyes White Dragon (Version 2)","","LDK2-ENK01","Common","Lightly Played Unlimited","3.91","","11.0700","6.0800","0","0","4.6900",""
"3513612","YuGiOh","Legendary Dragon Decks","Clear Wing Synchro Dragon","","LEDD-ENC29","Ultra Rare","Near Mint 1st Edition","0.67","","2.0000","0.6900","0","0","0.6200",""
"3513614","YuGiOh","Legendary Dragon Decks","Clear Wing Synchro Dragon","","LEDD-ENC29","Ultra Rare","Moderately Played 1st Edition","0.52","","1.9100","0.5200","0","0","0.6700",""
"3513117","YuGiOh","Legendary Dragon Decks","Dark Magic Expanded","","LEDD-ENA17","Common","Near Mint 1st Edition","0.63","0.62","1.8100","0.5000","1","0","0.5200",""
"3513237","YuGiOh","Legendary Dragon Decks","Dark Magician Girl the Dragon Knight","","LEDD-ENA36","Common","Near Mint 1st Edition","2.70","3.24","3.3000","1.9900","0","0","3.0200",""
"3513629","YuGiOh","Legendary Dragon Decks","Dark Rebellion Xyz Dragon","","LEDD-ENC32","Ultra Rare","Moderately Played 1st Edition","0.37","","1.6100","0.3000","1","0","0.4500",""
"3513378","YuGiOh","Legendary Dragon Decks","Future Fusion","","LEDD-ENB17","Common","Lightly Played 1st Edition","0.36","1.99","1.6500","0.3400","1","0","0.2400",""
"3513197","YuGiOh","Legendary Dragon Decks","Magician Navigation","","LEDD-ENA29","Ultra Rare","Near Mint 1st Edition","0.48","","1.5400","0.2300","0","0","0.7200",""
"3512783","YuGiOh","Legendary Dragon Decks","Magician's Robe","","LEDD-ENA04","Common","Near Mint 1st Edition","0.18","0.18","1.4400","0.1300","2","0","0.1700",""
"3512788","YuGiOh","Legendary Dragon Decks","Magician's Rod","","LEDD-ENA05","Common","Near Mint 1st Edition","0.51","0.51","1.7100","0.4000","0","0","0.4800",""
"3605902","YuGiOh","Legendary Duelists: Ancient Millennium","Mimicat","","LED2-EN051","Rare","Moderately Played 1st Edition","2.22","","3.5300","2.2200","0","0","1.8300",""
"4217820","YuGiOh","Legendary Duelists: Immortal Destiny","Dark Fusion","","LED5-EN021","Common","Lightly Played 1st Edition","0.39","0.72","1.5700","0.2600","0","0","0.3800",""
"4303134","YuGiOh","Legendary Duelists: Magical Hero","Magicians' Souls","","LED6-EN002","Ultra Rare","Lightly Played 1st Edition","5.20","","5.4600","5.4600","0","0","5.4200",""
"4591207","YuGiOh","Legendary Duelists: Rage of Ra","Brain Control","","LED7-EN042","Common","Lightly Played 1st Edition","0.37","","1.5600","0.2500","0","0","0.2500",""
"4591172","YuGiOh","Legendary Duelists: Rage of Ra","Jinzo - Returner","","LED7-EN039","Common","Lightly Played 1st Edition","0.20","","1.4600","0.1500","0","0","0.1300",""
"4591143","YuGiOh","Legendary Duelists: Rage of Ra","Psychic Megacyber","","LED7-EN033","Rare","Moderately Played 1st Edition","0.10","","1.4100","0.1000","0","0","0.0900",""
"4494868","YuGiOh","Legendary Duelists: Season 1","Inferno Fire Blast","","LDS1-EN016","Common","Near Mint 1st Edition","0.31","0.45","1.4600","0.1500","1","0","0.2000",""
"4494833","YuGiOh","Legendary Duelists: Season 1","Malefic Red-Eyes Black Dragon","","LDS1-EN006","Common","Near Mint 1st Edition","0.39","0.35","1.5100","0.2000","0","0","0.2600",""
"4495013","YuGiOh","Legendary Duelists: Season 1","Toon Alligator","","LDS1-EN052","Common","Near Mint 1st Edition","0.40","0.38","1.4800","0.1700","0","0","0.3300",""
"4495063","YuGiOh","Legendary Duelists: Season 1","Toon Cyber Dragon","","LDS1-EN062","Common","Near Mint 1st Edition","1.01","1.15","2.1000","0.7900","0","0","1.2800",""
"4495064","YuGiOh","Legendary Duelists: Season 1","Toon Cyber Dragon","","LDS1-EN062","Common","Lightly Played 1st Edition","0.92","6.99","2.0100","0.7000","0","0","0.4000",""
"4495088","YuGiOh","Legendary Duelists: Season 1","Toon Dark Magician","","LDS1-EN067","Common","Near Mint 1st Edition","11.04","17.65","10.8400","9.3500","0","0","3.8400",""
"4495038","YuGiOh","Legendary Duelists: Season 1","Toon Dark Magician Girl","","LDS1-EN057","Common","Near Mint 1st Edition","0.88","2.96","2.2200","0.9100","0","0","0.5900",""
"4495094","YuGiOh","Legendary Duelists: Season 1","Toon Defense","","LDS1-EN070","Common","Lightly Played 1st Edition","0.26","","1.5000","0.1900","0","0","0.1400",""
"4495095","YuGiOh","Legendary Duelists: Season 1","Toon Defense","","LDS1-EN070","Common","Moderately Played 1st Edition","0.14","","1.6400","0.3300","0","0","0.1400",""
"4495049","YuGiOh","Legendary Duelists: Season 1","Toon Gemini Elf","","LDS1-EN059","Common","Lightly Played 1st Edition","0.40","1.45","1.7000","0.3900","0","0","0.4100",""
"4717460","YuGiOh","Legendary Duelists: Season 2","Alluring Mirror Split","","LDS2-EN085","Common","Near Mint 1st Edition","0.24","0.99","1.5200","0.2100","1","0","0.2300",""
"4717461","YuGiOh","Legendary Duelists: Season 2","Alluring Mirror Split","","LDS2-EN085","Common","Lightly Played 1st Edition","0.41","0.36","1.6100","0.3000","0","0","0.3300",""
"4716017","YuGiOh","Legendary Duelists: Season 2","Bingo Machine, Go!!!","","LDS2-EN028","Secret Rare","Moderately Played 1st Edition","2.84","","22.9900","22.9900","0","0","4.3700",""
"4717616","YuGiOh","Legendary Duelists: Season 2","Black Garden","","LDS2-EN116","Common","Lightly Played 1st Edition","0.27","","1.4600","0.1500","1","0","0.1500",""
"4732852","YuGiOh","Legendary Duelists: Season 2","Black Rose Dragon (Green)","","LDS2-EN110","Ultra Rare","Near Mint 1st Edition","0.52","0.99","1.6600","0.3500","0","0","0.6300",""
"4717595","YuGiOh","Legendary Duelists: Season 2","Black Rose Moonlight Dragon","","LDS2-EN112","Ultra Rare","Near Mint 1st Edition","3.95","2.15","2.2100","0.9000","1","0","3.6200",""
"4716746","YuGiOh","Legendary Duelists: Season 2","Blackwing Tamer - Obsidian Hawk Joe","","LDS2-EN042","Common","Lightly Played 1st Edition","0.56","2.98","1.5500","0.2400","1","0","0.4300",""
"4732487","YuGiOh","Legendary Duelists: Season 2","Blue-Eyes Alternative White Dragon (Blue)","","LDS2-EN008","Ultra Rare","Near Mint 1st Edition","1.17","0.99","1.7300","0.4200","0","0","1.0100",""
"4732812","YuGiOh","Legendary Duelists: Season 2","Blue Rose Dragon (Purple)","","LDS2-EN104","Ultra Rare","Near Mint 1st Edition","0.37","","1.5000","0.1900","0","0","0.4400",""
"4732647","YuGiOh","Legendary Duelists: Season 2","Cyber Dragon Nachster (Purple)","","LDS2-EN032","Ultra Rare","Near Mint 1st Edition","0.54","","1.7100","0.4000","0","0","0.4400",""
"4732652","YuGiOh","Legendary Duelists: Season 2","Cyber Eternity Dragon (Blue)","","LDS2-EN033","Ultra Rare","Near Mint 1st Edition","2.71","5.12","2.6700","1.3600","0","0","1.5500",""
"4717371","YuGiOh","Legendary Duelists: Season 2","Cyber Harpie Lady","","LDS2-EN067","Common","Lightly Played 1st Edition","0.57","0.60","1.7100","0.4000","0","0","0.4900",""
"4717431","YuGiOh","Legendary Duelists: Season 2","Cyber Shield","","LDS2-EN079","Common","Lightly Played 1st Edition","0.19","","1.4100","0.1000","0","0","0.1300",""
"4715755","YuGiOh","Legendary Duelists: Season 2","Dragon Shrine","","LDS2-EN022","Common","Near Mint 1st Edition","0.58","0.40","1.5600","0.2500","1","0","0.4500",""
"4715756","YuGiOh","Legendary Duelists: Season 2","Dragon Shrine","","LDS2-EN022","Common","Lightly Played 1st Edition","1.05","0.86","1.5200","0.2100","1","0","0.8900",""
"4717075","YuGiOh","Legendary Duelists: Season 2","Galaxy-Eyes Afterglow Dragon","","LDS2-EN052","Secret Rare","Near Mint 1st Edition","1.21","1.82","1.8000","0.4900","1","0","1.2700",""
"4717201","YuGiOh","Legendary Duelists: Season 2","Galaxy Zero","","LDS2-EN055","Common","Lightly Played 1st Edition","0.20","0.19","1.4600","0.1500","0","0","0.1000",""
"4717406","YuGiOh","Legendary Duelists: Season 2","Harpie Dancer","","LDS2-EN074","Common","Lightly Played 1st Edition","0.22","0.22","1.4000","0.0900","1","0","0.1300",""
"4717376","YuGiOh","Legendary Duelists: Season 2","Harpie Lady 1","","LDS2-EN068","Common","Lightly Played 1st Edition","0.26","0.27","1.4100","0.1000","1","0","0.1400",""
"4717386","YuGiOh","Legendary Duelists: Season 2","Harpie Lady 3","","LDS2-EN070","Common","Lightly Played 1st Edition","0.19","0.19","1.4600","0.1500","1","0","0.1000",""
"4717481","YuGiOh","Legendary Duelists: Season 2","Harpie Lady Elegance","","LDS2-EN089","Common","Lightly Played 1st Edition","0.23","0.23","1.5100","0.2000","2","0","0.2000",""
"4717395","YuGiOh","Legendary Duelists: Season 2","Harpie Queen","","LDS2-EN072","Common","Near Mint 1st Edition","0.34","0.31","1.5500","0.2400","1","0","0.2200",""
"4717466","YuGiOh","Legendary Duelists: Season 2","Harpie's Feather Rest","","LDS2-EN086","Common","Lightly Played 1st Edition","0.40","0.75","1.5400","0.2300","1","0","0.4100",""
"4717391","YuGiOh","Legendary Duelists: Season 2","Harpie's Pet Baby Dragon","","LDS2-EN071","Common","Lightly Played 1st Edition","0.33","0.32","1.5600","0.2500","0","0","0.2800",""
"4717471","YuGiOh","Legendary Duelists: Season 2","Hysteric Party","","LDS2-EN087","Common","Lightly Played 1st Edition","0.17","","1.4600","0.1500","0","0","0.1400",""
"4717671","YuGiOh","Legendary Duelists: Season 2","Lunalight Emerald Bird","","LDS2-EN127","Common","Lightly Played 1st Edition","0.77","","2.2100","0.9000","0","0","0.8500",""
"4717676","YuGiOh","Legendary Duelists: Season 2","Lunalight Yellow Marten","","LDS2-EN128","Common","Lightly Played 1st Edition","0.66","1.62","1.7500","0.4400","0","0","0.4500",""
"4715165","YuGiOh","Legendary Duelists: Season 2","Maiden with Eyes of Blue","","LDS2-EN006","Common","Near Mint 1st Edition","0.33","0.38","1.4900","0.1800","1","0","0.2100",""
"4715900","YuGiOh","Legendary Duelists: Season 2","Majesty with Eyes of Blue","","LDS2-EN027","Common","Near Mint 1st Edition","0.51","0.49","1.5600","0.2500","1","0","0.4000",""
"4717496","YuGiOh","Legendary Duelists: Season 2","Merciful Machine Angel","","LDS2-EN092","Common","Lightly Played 1st Edition","0.09","","1.4000","0.0900","1","0","0.1200",""
"4717081","YuGiOh","Legendary Duelists: Season 2","Number 62: Galaxy-Eyes Prime Photon Dragon","","LDS2-EN053","Common","Lightly Played 1st Edition","0.77","","2.0600","0.7500","0","0","1.0400",""
"4732612","YuGiOh","Legendary Duelists: Season 2","Rage with Eyes of Blue (Green)","","LDS2-EN029","Ultra Rare","Near Mint 1st Edition","0.79","0.98","1.7600","0.4500","0","0","0.6400",""
"4732527","YuGiOh","Legendary Duelists: Season 2","The White Stone of Ancients (Purple)","","LDS2-EN013","Ultra Rare","Near Mint 1st Edition","0.43","","1.4100","0.1000","1","0","0.3000",""
"4715096","YuGiOh","Legendary Duelists: Season 2","The White Stone of Legend","","LDS2-EN004","Common","Lightly Played 1st Edition","0.13","1.24","1.4600","0.1500","0","0","0.0600",""
"5702712","YuGiOh","Legendary Duelists: Season 3","Chaos Command Magician (Red)","","LDS3-EN083","Ultra Rare","Near Mint 1st Edition","0.25","","1.4000","0.0900","1","0","0.2400",""
"5687753","YuGiOh","Legendary Duelists: Season 3","Earthbound Immortal Aslla Piscu","","LDS3-EN038","Ultra Rare","Near Mint 1st Edition","0.16","","1.3900","0.0800","1","0","0.1200",""
"5702863","YuGiOh","Legendary Duelists: Season 3","Evil HERO Infernal Prodigy (Blue)","","LDS3-EN024","Ultra Rare","Lightly Played 1st Edition","0.30","","1.5600","0.2500","0","0","0.4900",""
"5702877","YuGiOh","Legendary Duelists: Season 3","Evil HERO Inferno Wing (Red)","","LDS3-EN027","Ultra Rare","Near Mint 1st Edition","0.20","","1.3700","0.0600","1","0","0.2200",""
"5688048","YuGiOh","Legendary Duelists: Season 3","Gimmick Puppet Bisque Doll","","LDS3-EN063","Common","Near Mint 1st Edition","0.19","","1.4100","0.1000","1","0","0.0800",""
"5702932","YuGiOh","Legendary Duelists: Season 3","Junk Converter (Red)","","LDS3-EN118","Ultra Rare","Near Mint 1st Edition","0.24","","1.4500","0.1400","1","0","0.2000",""
"5687943","YuGiOh","Legendary Duelists: Season 3","Magician of Chaos","","LDS3-EN089","Ultra Rare","Near Mint 1st Edition","0.99","","2.0600","0.7500","0","0","0.9800",""
"5702997","YuGiOh","Legendary Duelists: Season 3","Magicians' Combination (Blue)","","LDS3-EN099","Ultra Rare","Near Mint 1st Edition","0.47","0.63","1.5900","0.2800","0","0","0.2800",""
"5703012","YuGiOh","Legendary Duelists: Season 3","Magicians' Souls (Red)","","LDS3-EN088","Ultra Rare","Near Mint 1st Edition","2.78","19.99","3.6900","2.3800","1","0","2.9800",""
"5727764","YuGiOh","Legendary Duelists: Season 3","Mystical Elf White Lightning","","LDS3-EN135","Secret Rare","Near Mint Limited","4.66","","4.2600","2.9500","0","0","0.8200",""
"5688063","YuGiOh","Legendary Duelists: Season 3","Number C40: Gimmick Puppet of Dark Strings","","LDS3-EN065","Ultra Rare","Near Mint 1st Edition","0.40","","1.5100","0.2000","0","0","0.3600",""
"5703022","YuGiOh","Legendary Duelists: Season 3","Number C40: Gimmick Puppet of Dark Strings (Red)","","LDS3-EN065","Ultra Rare","Near Mint 1st Edition","0.19","","1.3600","0.0500","1","0","0.1600",""
"5687563","YuGiOh","Legendary Duelists: Season 3","Satellite Warrior","","LDS3-EN121","Ultra Rare","Near Mint 1st Edition","0.43","","1.5300","0.2200","0","0","0.4800",""
"7336933","YuGiOh","Legendary Duelists: Soulburning Volcano","Battlin' Boxer King Dempsey","","LD10-EN036","Ultra Rare","Near Mint 1st Edition","4.43","20.35","5.2500","3.9400","0","0","3.0100",""
"5241401","YuGiOh","Legendary Duelists: Synchro Storm","Speedroid Dupligate","","LED8-EN008","Rare","Lightly Played 1st Edition","0.10","","1.3200","0.0100","1","0","0.1100",""
"3880368","YuGiOh","Legendary Duelists: White Dragon Abyss","Blackbird Close","","LED3-EN027","Rare","Lightly Played 1st Edition","0.22","0.33","1.4000","0.0900","1","0","0.2600",""
"3879870","YuGiOh","Legendary Duelists: White Dragon Abyss","Blue-Eyes White Dragon","","LED3-EN006","Common","Lightly Played 1st Edition","0.58","","1.8600","0.5500","0","0","0.4500",""
"3880323","YuGiOh","Legendary Duelists: White Dragon Abyss","Cyber Twin Dragon","","LED3-EN018","Common","Lightly Played 1st Edition","0.35","0.62","1.5900","0.2800","1","0","0.2300",""
"3880272","YuGiOh","Legendary Duelists: White Dragon Abyss","Rage with Eyes of Blue","","LED3-EN004","Super Rare","Near Mint 1st Edition","1.81","","2.7100","1.4000","1","0","1.6000",""
"3880277","YuGiOh","Legendary Duelists: White Dragon Abyss","The Ultimate Creature of Destruction","","LED3-EN005","Super Rare","Near Mint 1st Edition","0.93","","1.7900","0.3000","1","0","0.9500",""
"3892875","YuGiOh","Legendary Hero Decks","Destiny HERO - Disk Commander","","LEHD-ENA08","Ultra Rare","Near Mint 1st Edition","0.23","0.25","1.3900","0.0800","1","0","0.1600",""
"3893315","YuGiOh","Legendary Hero Decks","Foolish Burial","","LEHD-ENC17","Common","Near Mint 1st Edition","0.45","0.40","1.4900","0.1800","1","0","0.5200",""
"3892970","YuGiOh","Legendary Hero Decks","Magical Stone Excavation","","LEHD-ENA24","Common","Near Mint 1st Edition","0.49","0.49","1.5600","0.2500","0","0","0.3500",""
"3893240","YuGiOh","Legendary Hero Decks","The Phantom Knights of Rusty Bardiche","","LEHD-ENC00","Ultra Rare","Near Mint 1st Edition","0.81","1.98","1.6600","0.3500","0","0","0.4300",""
"547418","YuGiOh","Light of Destruction","D - Formation","","LODT-EN048","Common","Moderately Played 1st Edition","0.10","","1.4100","0.1000","1","0","0.0400",""
"539183","YuGiOh","Light of Destruction","Dark Valkyria","","LODT-EN027","Rare","Lightly Played 1st Edition","1.30","","2.5600","1.2500","0","0","0.7800",""
"572097","YuGiOh","Light of Destruction","Maniacal Servant","","LODT-EN085","Rare","Lightly Played Unlimited","0.09","","1.4100","0.1000","0","0","0.0600",""
"580229","YuGiOh","Light of Destruction","Miracle Flipper","","LODT-EN003","Common","Moderately Played Unlimited","0.08","","1.3600","0.0500","0","0","0.0300",""
"580300","YuGiOh","Light of Destruction","Portable Battery Pack","","LODT-EN074","Common","Moderately Played Unlimited","","","1.3500","0.0400","1","0","0.0200",""
"580316","YuGiOh","Light of Destruction","Tualatin","","LODT-EN090","Secret Rare","Moderately Played Unlimited","1.65","","2.8100","1.5000","0","0","1.7100",""
"4955965","YuGiOh","Lightning Overdrive","War Rock Meteoragon","","LIOV-EN088","Secret Rare","Lightly Played 1st Edition","1.03","","2.0100","0.7000","0","0","0.9600",""
"580413","YuGiOh","Magic Ruler","Cyber Jar","","MRL-077","Rare","Moderately Played Unlimited","1.08","","2.3900","1.0800","0","0","0.7300",""
"580489","YuGiOh","Magic Ruler","Toon Mermaid","","MRL-072","Ultra Rare","Moderately Played Unlimited","3.40","","4.2600","2.9500","0","0","3.2800",""
"572276","YuGiOh","Magic Ruler","Toon Summoned Skull","","MRL-073","Ultra Rare","Lightly Played Unlimited","9.08","","13.7800","12.7900","0","0","8.3000",""
"572322","YuGiOh","Magician's Force","Diffusion Wave-Motion","","MFC-107","Secret Rare","Lightly Played Unlimited","0.82","","1.8100","0.5000","0","0","1.0600",""
"531270","YuGiOh","Magician's Force","Kaiser Colosseum","","MFC-031","Common","Heavily Played 1st Edition","0.35","","1.7100","0.4000","0","0","0.3900",""
"580578","YuGiOh","Magician's Force","Pitch-Dark Dragon","","MFC-008","Common","Moderately Played Unlimited","0.24","","1.4900","0.1800","1","0","0.1400",""
"670969","YuGiOh","Master Collection Volume 1","Barrel Dragon","","MC1-EN002","Secret Rare","Lightly Played Limited","1.49","","2.4000","1.0500","0","0","1.7700",""
"662758","YuGiOh","Master Collection Volume 1","Dark Necrofear","","MC1-EN005","Secret Rare","Heavily Played Limited","0.54","","1.7100","0.4000","0","0","0.5700",""
"670973","YuGiOh","Master Collection Volume 1","Dark Ruler Ha Des","","MC1-EN006","Secret Rare","Lightly Played Limited","0.93","","1.8100","0.5000","0","0","1.1000",""
"670971","YuGiOh","Master Collection Volume 1","Thousand-Eyes Restrict","","MC1-EN004","Secret Rare","Lightly Played Limited","6.28","","5.8900","5.8900","0","0","5.8900",""
"4678642","YuGiOh","Maximum Gold","Ash Blossom & Joyous Spring (Alternate Art)","","MAGO-EN011","Premium Gold Rare","Near Mint 1st Edition","5.90","5.96","5.9600","5.9600","0","0","4.6000",""
"4678682","YuGiOh","Maximum Gold","Chaos Dragon Levianeer","","MAGO-EN017","Premium Gold Rare","Near Mint 1st Edition","0.85","0.99","1.8000","0.4900","0","0","0.8300",""
"4679427","YuGiOh","Maximum Gold","Dimensional Prison","","MAGO-EN158","Rare","Near Mint 1st Edition","8.89","8.89","8.8800","8.8800","0","0","4.9300",""
"4679348","YuGiOh","Maximum Gold","Dragon's Mirror","","MAGO-EN142","Rare","Lightly Played 1st Edition","0.61","4.99","1.7100","0.4000","1","0","0.4700",""
"4678587","YuGiOh","Maximum Gold","Elemental HERO Stratos","","MAGO-EN004","Premium Gold Rare","Near Mint 1st Edition","4.13","6.25","5.2800","3.9700","0","0","2.0100",""
"4678847","YuGiOh","Maximum Gold","Monster Reborn","","MAGO-EN045","Premium Gold Rare","Near Mint 1st Edition","1.00","1.00","1.7200","0.4000","1","0","1.0700",""
"4678928","YuGiOh","Maximum Gold","Number 74: Master of Blades","","MAGO-EN058","Rare","Lightly Played 1st Edition","0.16","0.24","1.4100","0.1000","0","0","0.1700",""
"4679113","YuGiOh","Maximum Gold","Starlight Junktion","","MAGO-EN095","Rare","Lightly Played 1st Edition","0.21","0.21","1.5000","0.1900","0","0","0.1100",""
"4679118","YuGiOh","Maximum Gold","Storming Mirror Force","","MAGO-EN096","Rare","Lightly Played 1st Edition","0.41","","1.5600","0.2500","0","0","0.4500",""
"4679263","YuGiOh","Maximum Gold","The White Stone of Ancients","","MAGO-EN125","Rare","Lightly Played 1st Edition","0.38","0.76","1.5200","0.2100","1","0","0.3900",""
"4679318","YuGiOh","Maximum Gold","Transcode Talker","","MAGO-EN136","Rare","Lightly Played 1st Edition","0.59","1.25","1.7900","0.3000","2","0","0.5100",""
"5339115","YuGiOh","Maximum Gold: El Dorado","Black Rose Dragon (Alternate Art)","","MGED-EN026","Premium Gold Rare","Lightly Played 1st Edition","1.44","1.95","2.4600","1.1500","0","0","1.9900",""
"7659958","YuGiOh","Maze of Millennia","Armored Xyz","","MZMI-EN025","Super Rare","Near Mint 1st Edition","0.58","0.54","1.6500","0.3400","0","0","0.6600",""
"7659833","YuGiOh","Maze of Millennia","Kaitoptera","","MZMI-EN012","Super Rare","Near Mint 1st Edition","0.87","1.31","1.7700","0.4600","0","0","0.5200",""
"7660548","YuGiOh","Maze of Millennia","Majespecter Raccoon - Bunbuku","","MZMI-EN072","Super Rare","Near Mint 1st Edition","0.17","0.20","1.3500","0.0400","1","0","0.0700",""
"7660063","YuGiOh","Maze of Millennia","Phoenix Gearblade","","MZMI-EN036","Super Rare","Near Mint 1st Edition","0.25","0.24","1.4100","0.1000","0","0","0.2000",""
"8599719","YuGiOh","Maze of the Master","Mulcharmy Purulia","","MZTM-EN083","Ultra Rare","Near Mint 1st Edition","16.24","16.24","13.3800","13.3800","0","0","18.4100",""
"8599294","YuGiOh","Maze of the Master","Treasures of the Kings","","MZTM-EN006","Secret Rare","Near Mint 1st Edition","3.45","3.15","4.2400","2.9300","0","0","3.6100",""
"8599399","YuGiOh","Maze of the Master","Union Activation","","MZTM-EN023","Ultra Rare","Near Mint 1st Edition","2.17","2.18","2.8300","1.5200","0","0","1.2200",""
"8599309","YuGiOh","Maze of the Master","Verdict of Anubis","","MZTM-EN009","Ultra Rare","Near Mint 1st Edition","1.54","4.90","2.3100","1.0000","0","0","1.7200",""
"8599364","YuGiOh","Maze of the Master","X-Cross Cannon","","MZTM-EN018","Ultra Rare","Near Mint 1st Edition","4.96","12.02","5.6900","5.6900","0","0","2.1700",""
"580667","YuGiOh","Metal Raiders","Barrel Dragon","","MRD-126","Ultra Rare","Moderately Played Unlimited","1.99","","2.6600","1.3500","0","0","1.3500",""
"564292","YuGiOh","Metal Raiders","Kaminari Attack","","MRD-041","Common","Heavily Played Unlimited","0.19","","1.3600","0.0500","1","0","0.0900",""
"572509","YuGiOh","Metal Raiders","King of Yamimakai","","MRD-074","Common","Lightly Played Unlimited","0.25","","1.4400","0.1300","0","0","0.2300",""
"572520","YuGiOh","Metal Raiders","Magic Jammer","","MRD-128","Ultra Rare","Lightly Played Unlimited","2.26","","2.9300","1.6200","0","0","2.4800",""
"7017119","YuGiOh","Metal Raiders (25th Anniversary Edition)","Catapult Turtle","","MRD-EN075","Super Rare","Near Mint Unlimited","1.29","0.99","2.1100","0.8000","0","0","2.5300",""
"3106044","YuGiOh","Millennium Pack","Dark Paladin","","MIL1-EN041","Common","Moderately Played 1st Edition","0.71","","2.4700","1.1600","0","0","0.3000",""
"3106029","YuGiOh","Millennium Pack","Flame Swordsman","","MIL1-EN038","Rare","Moderately Played 1st Edition","0.60","","1.8600","0.5500","1","0","0.7400",""
"3106034","YuGiOh","Millennium Pack","Thousand Dragon","","MIL1-EN039","Rare","Moderately Played 1st Edition","0.35","","1.6600","0.3500","0","0","0.3900",""
"1274629","YuGiOh","Noble Knights of the Round Table Box Set","Noble Knight Drystan","","NKRT-EN008","Platinum Rare","Lightly Played Limited","0.43","","1.5900","0.2800","0","0","0.5200",""
"4782690","YuGiOh","OTS Tournament Pack 15","Dogmatika Punishment","","OP15-EN012","Super Rare","Heavily Played Unlimited","","","1.4800","0.1700","1","0","0.1300",""
"572661","YuGiOh","Phantom Darkness","Dark Spirit Art - Greed","","PTDN-EN070","Rare","Lightly Played Unlimited","0.88","","2.1100","0.8000","1","0","1.0800",""
"572634","YuGiOh","Phantom Darkness","Elemental Hero Storm Neos","","PTDN-EN043","Super Rare","Lightly Played Unlimited","1.57","","2.5100","1.2000","0","0","1.9300",""
"547995","YuGiOh","Phantom Darkness","Super Polymerization","","PTDN-EN046","Rare","Moderately Played 1st Edition","4.60","","8.9800","7.9900","0","0","4.4200",""
"572679","YuGiOh","Phantom Darkness","Vampire's Curse","","PTDN-EN090","Ultra Rare","Lightly Played Unlimited","0.57","","1.8500","0.5400","1","0","0.6700",""
"572598","YuGiOh","Phantom Darkness","Yubel - Terror Incarnate","","PTDN-EN007","Ultra Rare","Lightly Played Unlimited","2.08","","3.1500","1.8400","0","0","2.1500",""
"7723030","YuGiOh","Phantom Nightmare","Aromalilith Magnolia","","PHNI-EN039","Super Rare","Near Mint 1st Edition","0.34","0.18","1.5100","0.2000","0","0","0.4200",""
"7723325","YuGiOh","Phantom Nightmare","Sunset Beat","","PHNI-EN086","Super Rare","Near Mint 1st Edition","0.24","","1.3900","0.0800","0","0","0.1500",""
"263398","YuGiOh","Pharaoh's Servant","Cold Wave","","PSV-062","Common","Near Mint Unlimited","0.42","","1.5400","0.2300","0","0","0.8100",""
"564517","YuGiOh","Pharaoh's Servant","Goblin Attack Force","","PSV-094","Ultra Rare","Heavily Played Unlimited","1.14","","2.2500","0.9400","0","0","1.5000",""
"580957","YuGiOh","Pharaoh's Servant","Invitation to a Dark Sleep","","PSV-082","Common","Moderately Played Unlimited","0.02","","1.3300","0.0200","0","0","0.1300",""
"572745","YuGiOh","Pharaoh's Servant","Jinzo","","PSV-000","Secret Rare","Lightly Played Unlimited","27.17","","202.9900","200.0000","0","0","27.9200",""
